angle,Nasicon/C -1,Nasicon/P 1 21/n 1,Nasicon/P b n a,Nasicon/R -3 c H,ZrP2O7/P a -3,YPO4/I 41/a m d Z,Mg2P2O7/B 1 21/c 1 ,Mg2P2O7/P 1 21/c 1,P2O5/R 3 c H,P2O5/F d d 2,P2O5/P n a m,P2O5/R 3 c R,Y(PO3)3/R -3 H,Y(PO3)3/C 1 2/c 1,Y(PO3)3/P 1 21/m 1,Y(PO3)3/C 1 c 1
29.8,0.0,618.0,1023.0,0.0,0.0,0.0,27.0,0.0,9.0,0.0,7880.0,0.0,0.0,14.0,3.0,0.0
29.9,0.0,875.0,1093.0,0.0,0.0,0.0,414.0,0.0,159.0,0.0,5232.0,0.0,0.0,95.0,7.0,0.0
30.0,0.0,737.0,454.0,0.0,0.0,0.0,2446.0,223.0,1137.0,0.0,1330.0,145.0,1.0,252.0,6.0,223.0
30.1,0.0,319.0,75.0,0.0,0.0,0.0,6287.0,1908.0,3100.0,0.0,129.0,1128.0,22.0,255.0,2.0,1908.0
30.2,0.0,58.0,5.0,0.0,0.0,0.0,7248.0,6250.0,3229.0,0.0,0.0,3339.0,153.0,114.0,1.0,6250.0
30.3,1.0,4.0,0.0,0.0,0.0,0.0,3702.0,7845.0,1291.0,0.0,0.0,3774.0,417.0,150.0,5.0,7845.0
30.4,2.0,0.0,0.0,0.0,0.0,0.0,968.0,3809.0,251.0,0.0,0.0,1630.0,438.0,446.0,8.0,3809.0
30.5,2.0,0.0,0.0,0.0,0.0,0.0,1202.0,1129.0,233.0,0.0,0.0,282.0,177.0,559.0,5.0,1129.0
30.6,1.0,0.0,0.0,0.0,0.0,0.0,3284.0,2156.0,335.0,0.0,0.0,116.0,28.0,268.0,1.0,2156.0
30.7,0.0,0.0,0.0,0.0,0.0,0.0,3853.0,3940.0,194.0,0.0,0.0,273.0,2.0,49.0,0.0,3940.0
30.8,0.0,0.0,0.0,0.0,0.0,0.0,1768.0,2819.0,43.0,0.0,0.0,286.0,0.0,3.0,4.0,2819.0
30.9,0.0,1.0,0.0,0.0,32.0,0.0,328.0,781.0,4.0,0.0,0.0,114.0,16.0,0.0,22.0,781.0
31.0,2.0,3.0,0.0,0.0,396.0,0.0,63.0,126.0,0.0,0.0,0.0,17.0,185.0,0.0,46.0,126.0
31.1,12.0,7.0,0.0,0.0,1863.0,0.0,39.0,65.0,0.0,0.0,0.0,1.0,853.0,0.0,48.0,65.0
31.2,29.0,10.0,0.0,0.0,3330.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,1796.0,6.0,64.0,35.0
31.3,45.0,19.0,0.0,0.0,2262.0,0.0,2.0,7.0,0.0,86.0,0.0,0.0,1848.0,100.0,88.0,7.0
31.4,259.0,42.0,7.0,45.0,584.0,0.0,0.0,1.0,0.0,1016.0,0.0,0.0,1269.0,595.0,54.0,1.0
31.5,1365.0,154.0,92.0,378.0,57.0,0.0,0.0,0.0,0.0,4575.0,0.0,0.0,1627.0,1466.0,13.0,0.0
31.6,3219.0,496.0,469.0,1199.0,0.0,0.0,0.0,0.0,0.0,7812.0,0.0,0.0,1820.0,1557.0,14.0,0.0
31.7,3670.0,803.0,1008.0,1442.0,0.0,0.0,1.0,0.0,0.0,5058.0,0.0,0.0,848.0,733.0,67.0,0.0
31.8,2834.0,658.0,945.0,714.0,0.0,0.0,10.0,1.0,0.0,1242.0,3.0,0.0,178.0,151.0,142.0,1.0
31.9,2506.0,363.0,391.0,822.0,0.0,0.0,68.0,11.0,0.0,116.0,47.0,0.0,223.0,12.0,136.0,11.0
32.0,1949.0,212.0,70.0,3319.0,0.0,0.0,179.0,76.0,0.0,0.0,261.0,0.0,665.0,0.0,93.0,76.0
32.1,991.0,129.0,4.0,5854.0,0.0,0.0,179.0,194.0,0.0,0.0,570.0,0.0,788.0,1.0,61.0,194.0
32.2,416.0,93.0,20.0,3918.0,0.0,0.0,68.0,188.0,0.0,0.0,494.0,0.0,354.0,7.0,39.0,188.0
32.3,142.0,165.0,153.0,1022.0,0.0,0.0,10.0,69.0,0.0,0.0,174.0,0.0,60.0,38.0,22.0,69.0
32.4,35.0,252.0,454.0,195.0,0.0,0.0,6.0,11.0,0.0,0.0,25.0,0.0,4.0,77.0,22.0,11.0
32.5,24.0,333.0,578.0,117.0,0.0,0.0,20.0,9.0,0.0,0.0,1.0,0.0,9.0,70.0,164.0,9.0
32.6,27.0,666.0,624.0,52.0,0.0,0.0,29.0,20.0,0.0,0.0,207.0,0.0,59.0,69.0,649.0,20.0
32.7,40.0,784.0,825.0,9.0,0.0,0.0,16.0,17.0,0.0,0.0,1691.0,0.0,137.0,78.0,974.0,17.0
32.8,63.0,608.0,665.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,5199.0,0.0,121.0,45.0,554.0,6.0
32.9,54.0,1222.0,908.0,0.0,7.0,14.0,0.0,1.0,0.0,0.0,6024.0,0.0,40.0,16.0,138.0,1.0
33.0,25.0,2472.0,2267.0,0.0,39.0,118.0,0.0,0.0,0.0,0.0,2630.0,0.0,5.0,4.0,98.0,0.0
33.1,8.0,2434.0,2533.0,0.0,78.0,381.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,1.0,235.0,0.0
33.2,2.0,1070.0,1105.0,0.0,58.0,460.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,259.0,0.0
33.3,0.0,233.0,262.0,0.0,16.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,116.0,0.0
33.4,0.0,64.0,97.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,29.0,0.0
33.5,0.0,49.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,7.0,0.0
33.6,0.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,1.0,0.0
33.7,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,541.0,0.0,0.0,0.0
33.8,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1317.0,0.0,4.0,0.0
33.9,7.0,151.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,1892.0,0.0,48.0,0.0
34.0,56.0,99.0,0.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,1.0,1065.0,0.0,204.0,3.0
34.1,179.0,24.0,0.0,0.0,0.0,0.0,90.0,15.0,0.0,0.0,0.0,0.0,283.0,0.0,322.0,15.0
34.2,269.0,2.0,0.0,0.0,0.0,0.0,63.0,34.0,0.0,0.0,0.0,0.0,429.0,0.0,197.0,34.0
34.3,277.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0,0.0,0.0,0.0,0.0,1089.0,0.0,108.0,29.0
34.4,239.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,18.0,0.0,0.0,1251.0,0.0,244.0,9.0
34.5,112.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,282.0,0.0,0.0,1611.0,0.0,328.0,8.0
34.6,21.0,0.0,0.0,0.0,0.0,0.0,114.0,71.0,0.0,1681.0,0.0,0.0,2913.0,0.0,167.0,71.0
34.7,2.0,0.0,0.0,5.0,0.0,0.0,290.0,286.0,0.0,3743.0,0.0,0.0,2512.0,9.0,33.0,286.0
34.8,0.0,0.0,0.0,55.0,0.0,0.0,279.0,446.0,0.0,3112.0,0.0,0.0,964.0,61.0,20.0,446.0
34.9,0.0,0.0,0.0,232.0,0.0,0.0,102.0,271.0,0.0,966.0,0.0,0.0,635.0,176.0,94.0,271.0
35.0,3.0,0.0,0.0,365.0,0.0,0.0,14.0,64.0,0.0,112.0,0.0,0.0,706.0,317.0,193.0,64.0
35.1,52.0,8.0,5.0,214.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,347.0,494.0,175.0,6.0
35.2,339.0,113.0,89.0,112.0,0.0,10.0,0.0,0.0,113.0,0.0,0.0,0.0,64.0,468.0,202.0,0.0
35.3,858.0,596.0,649.0,717.0,0.0,193.0,4.0,0.0,401.0,0.0,0.0,16.0,4.0,336.0,513.0,0.0
35.4,1028.0,1458.0,1804.0,3037.0,0.0,1418.0,14.0,1.0,531.0,0.0,0.0,134.0,0.0,487.0,870.0,1.0
35.5,1331.0,2371.0,2317.0,5487.0,0.0,3874.0,21.0,7.0,262.0,0.0,0.0,428.0,9.0,569.0,637.0,7.0
35.6,2294.0,3350.0,3607.0,5657.0,0.0,3934.0,22.0,21.0,48.0,0.0,0.0,509.0,110.0,276.0,262.0,21.0
35.7,2751.0,3680.0,6497.0,3899.0,0.0,1485.0,69.0,47.0,3.0,0.0,0.0,225.0,525.0,50.0,368.0,47.0
35.8,2032.0,3259.0,6107.0,1367.0,0.0,209.0,228.0,153.0,0.0,0.0,0.0,37.0,1126.0,3.0,519.0,153.0
35.9,1395.0,2737.0,3256.0,193.0,0.0,11.0,521.0,349.0,0.0,0.0,0.0,2.0,2303.0,0.0,310.0,349.0
36.0,902.0,2499.0,1109.0,10.0,0.0,0.0,891.0,552.0,0.0,0.0,0.0,0.0,5053.0,3.0,137.0,552.0
36.1,447.0,1769.0,189.0,0.0,0.0,0.0,837.0,869.0,0.0,0.0,0.0,0.0,5249.0,10.0,87.0,869.0
36.2,595.0,1253.0,33.0,0.0,0.0,0.0,332.0,872.0,0.0,5.0,0.0,0.0,2083.0,25.0,33.0,872.0
36.3,826.0,980.0,113.0,0.0,0.0,0.0,51.0,383.0,0.0,29.0,0.0,0.0,309.0,109.0,37.0,383.0
36.4,478.0,405.0,236.0,0.0,112.0,0.0,3.0,82.0,0.0,63.0,0.0,0.0,17.0,299.0,232.0,82.0
36.5,104.0,101.0,183.0,0.0,1001.0,0.0,0.0,13.0,0.0,51.0,0.0,0.0,0.0,319.0,652.0,13.0
36.6,9.0,112.0,52.0,0.0,3295.0,0.0,0.0,1.0,0.0,15.0,16.0,0.0,1.0,126.0,734.0,1.0
36.7,10.0,148.0,7.0,0.0,4013.0,0.0,0.0,0.0,0.0,2.0,245.0,0.0,10.0,19.0,341.0,0.0
36.8,40.0,86.0,8.0,0.0,1807.0,0.0,0.0,0.0,0.0,0.0,1363.0,0.0,56.0,2.0,73.0,0.0
36.9,59.0,42.0,13.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,2858.0,0.0,356.0,1.0,8.0,0.0
37.0,35.0,28.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2530.0,0.0,1430.0,0.0,6.0,0.0
37.1,32.0,22.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1642.0,0.0,2281.0,0.0,56.0,0.0
37.2,71.0,27.0,44.0,0.0,0.0,95.0,0.0,0.0,26.0,0.0,1116.0,0.0,1355.0,4.0,210.0,0.0
37.3,81.0,28.0,53.0,0.0,0.0,531.0,0.0,3.0,242.0,0.0,410.0,0.0,346.0,18.0,295.0,3.0
37.4,51.0,35.0,29.0,0.0,0.0,1093.0,0.0,7.0,840.0,0.0,61.0,40.0,339.0,49.0,181.0,7.0
37.5,64.0,42.0,7.0,0.0,0.0,829.0,5.0,7.0,1074.0,0.0,3.0,347.0,742.0,93.0,251.0,7.0
37.6,113.0,62.0,3.0,0.0,0.0,232.0,63.0,24.0,506.0,0.0,0.0,1099.0,694.0,101.0,602.0,24.0
37.7,111.0,129.0,11.0,0.0,0.0,24.0,319.0,186.0,88.0,0.0,0.0,1282.0,472.0,47.0,597.0,186.0
37.8,94.0,189.0,19.0,0.0,0.0,0.0,593.0,578.0,6.0,0.0,0.0,550.0,494.0,27.0,220.0,578.0
37.9,99.0,152.0,15.0,0.0,0.0,0.0,406.0,662.0,1.0,0.0,0.0,87.0,436.0,98.0,31.0,662.0
38.0,85.0,101.0,17.0,0.0,3.0,0.0,102.0,279.0,13.0,45.0,0.0,9.0,975.0,181.0,7.0,279.0
38.1,84.0,102.0,35.0,0.0,51.0,0.0,9.0,43.0,90.0,369.0,0.0,38.0,2109.0,125.0,22.0,43.0
38.2,89.0,97.0,44.0,0.0,326.0,0.0,0.0,2.0,224.0,1103.0,0.0,144.0,1796.0,47.0,38.0,2.0
38.3,55.0,64.0,22.0,0.0,766.0,0.0,0.0,0.0,205.0,1211.0,0.0,200.0,621.0,76.0,27.0,0.0
38.4,27.0,50.0,4.0,0.0,661.0,0.0,0.0,0.0,69.0,488.0,0.0,102.0,488.0,124.0,18.0,0.0
38.5,10.0,27.0,0.0,0.0,209.0,0.0,0.0,0.0,9.0,72.0,0.0,19.0,1110.0,96.0,16.0,0.0
38.6,2.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1069.0,162.0,7.0,0.0
38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,445.0,1.0,0.0
38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,110.0,659.0,0.0,0.0
38.9,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,84.0,469.0,2.0,0.0
39.0,0.0,23.0,50.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,495.0,0.0,133.0,144.0,21.0,1.0
39.1,0.0,65.0,131.0,0.0,0.0,0.0,1.0,1.0,113.0,0.0,714.0,0.0,225.0,29.0,83.0,1.0
39.2,0.0,131.0,129.0,0.0,0.0,0.0,1.0,1.0,510.0,0.0,376.0,19.0,169.0,38.0,123.0,1.0
39.3,0.0,140.0,63.0,0.0,0.0,0.0,2.0,1.0,838.0,0.0,77.0,180.0,47.0,44.0,71.0,1.0
39.4,0.0,72.0,44.0,0.0,0.0,0.0,3.0,1.0,503.0,0.0,51.0,609.0,5.0,19.0,53.0,1.0
39.5,0.0,46.0,49.0,0.0,0.0,0.0,8.0,2.0,110.0,0.0,175.0,755.0,7.0,3.0,127.0,2.0
39.6,0.0,63.0,47.0,0.0,2.0,0.0,34.0,19.0,9.0,0.0,245.0,341.0,103.0,0.0,218.0,19.0
39.7,0.0,100.0,49.0,0.0,29.0,0.0,68.0,73.0,0.0,0.0,126.0,56.0,539.0,0.0,434.0,73.0
39.8,0.0,105.0,54.0,0.0,199.0,0.0,51.0,105.0,0.0,0.0,23.0,3.0,1136.0,0.0,629.0,105.0
39.9,10.0,61.0,31.0,0.0,496.0,0.0,14.0,56.0,0.0,0.0,2.0,0.0,1028.0,0.0,384.0,56.0
40.0,88.0,20.0,9.0,0.0,451.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,668.0,1.0,104.0,11.0
40.1,306.0,5.0,2.0,0.0,149.0,117.0,1.0,1.0,0.0,0.0,37.0,0.0,589.0,4.0,86.0,1.0
40.2,426.0,4.0,0.0,0.0,18.0,410.0,6.0,0.0,0.0,0.0,305.0,54.0,309.0,7.0,229.0,0.0
40.3,231.0,2.0,0.0,0.0,0.0,523.0,22.0,3.0,21.0,2.0,927.0,452.0,63.0,4.0,349.0,3.0
40.4,48.0,0.0,0.0,3.0,0.0,243.0,35.0,24.0,239.0,5.0,1025.0,1369.0,5.0,1.0,242.0,24.0
40.5,4.0,0.0,0.0,50.0,0.0,41.0,23.0,77.0,1005.0,5.0,412.0,1506.0,0.0,3.0,70.0,77.0
40.6,0.0,3.0,2.0,308.0,0.0,3.0,6.0,92.0,1551.0,2.0,60.0,602.0,7.0,35.0,31.0,92.0
40.7,0.0,26.0,22.0,691.0,0.0,0.0,1.0,40.0,1023.0,0.0,3.0,93.0,43.0,137.0,100.0,40.0
40.8,0.0,97.0,98.0,563.0,0.0,0.0,2.0,7.0,850.0,0.0,0.0,89.0,98.0,195.0,189.0,7.0
40.9,0.0,131.0,160.0,166.0,0.0,0.0,15.0,7.0,990.0,0.0,0.0,476.0,96.0,101.0,179.0,7.0
41.0,1.0,70.0,95.0,20.0,0.0,0.0,55.0,61.0,512.0,0.0,0.0,972.0,72.0,19.0,112.0,61.0
41.1,10.0,85.0,32.0,28.0,0.0,0.0,72.0,202.0,97.0,16.0,0.0,719.0,51.0,1.0,244.0,202.0
41.2,51.0,333.0,144.0,142.0,2.0,0.0,34.0,244.0,7.0,209.0,0.0,193.0,29.0,0.0,683.0,244.0
41.3,90.0,555.0,665.0,259.0,18.0,0.0,6.0,109.0,0.0,980.0,0.0,19.0,95.0,0.0,795.0,109.0
41.4,65.0,415.0,1169.0,171.0,79.0,0.0,0.0,19.0,0.0,1686.0,1.0,0.0,261.0,0.0,370.0,19.0
41.5,86.0,317.0,800.0,41.0,122.0,0.0,0.0,1.0,0.0,1088.0,8.0,0.0,302.0,6.0,99.0,1.0
41.6,296.0,429.0,254.0,4.0,68.0,0.0,0.0,0.0,0.0,275.0,19.0,0.0,395.0,31.0,97.0,0.0
41.7,509.0,596.0,53.0,0.0,14.0,0.0,1.0,0.0,0.0,29.0,18.0,0.0,852.0,72.0,106.0,0.0
41.8,431.0,424.0,7.0,0.0,1.0,0.0,13.0,2.0,0.0,1.0,30.0,0.0,969.0,107.0,46.0,2.0
41.9,424.0,117.0,1.0,0.0,0.0,0.0,47.0,16.0,0.0,0.0,131.0,0.0,904.0,135.0,10.0,16.0
42.0,705.0,20.0,7.0,0.0,0.0,0.0,62.0,58.0,0.0,0.0,249.0,0.0,1043.0,130.0,22.0,58.0
42.1,670.0,46.0,20.0,0.0,0.0,0.0,29.0,88.0,0.0,0.0,172.0,0.0,616.0,125.0,58.0,88.0
42.2,280.0,97.0,22.0,0.0,0.0,0.0,6.0,55.0,0.0,0.0,55.0,0.0,136.0,84.0,66.0,55.0
42.3,77.0,76.0,9.0,17.0,0.0,6.0,9.0,29.0,0.0,0.0,149.0,0.0,11.0,90.0,46.0,29.0
42.4,50.0,29.0,4.0,148.0,0.0,104.0,77.0,37.0,0.0,0.0,631.0,0.0,1.0,370.0,27.0,37.0
42.5,56.0,50.0,25.0,455.0,0.0,626.0,269.0,131.0,0.0,0.0,992.0,0.0,10.0,695.0,9.0,131.0
42.6,118.0,124.0,72.0,513.0,0.0,1360.0,338.0,292.0,0.0,0.0,562.0,0.0,37.0,473.0,8.0,292.0
42.7,159.0,154.0,85.0,277.0,0.0,1065.0,153.0,244.0,0.0,0.0,115.0,0.0,83.0,119.0,19.0,244.0
42.8,108.0,158.0,76.0,246.0,0.0,300.0,25.0,78.0,0.0,2.0,16.0,0.0,229.0,44.0,21.0,78.0
42.9,68.0,150.0,90.0,373.0,0.0,30.0,4.0,13.0,1.0,4.0,95.0,0.0,389.0,136.0,22.0,13.0
43.0,176.0,137.0,174.0,603.0,0.0,0.0,11.0,4.0,14.0,4.0,440.0,0.0,254.0,193.0,61.0,4.0
43.1,370.0,131.0,446.0,687.0,0.0,0.0,16.0,18.0,92.0,1.0,738.0,2.0,60.0,99.0,141.0,18.0
43.2,344.0,158.0,564.0,505.0,0.0,0.0,15.0,47.0,230.0,0.0,503.0,32.0,6.0,18.0,208.0,47.0
43.3,332.0,395.0,373.0,223.0,0.0,0.0,72.0,46.0,281.0,0.0,318.0,220.0,40.0,5.0,154.0,46.0
43.4,465.0,547.0,216.0,100.0,0.0,0.0,430.0,54.0,294.0,0.0,281.0,537.0,437.0,36.0,69.0,54.0
43.5,354.0,325.0,185.0,255.0,0.0,0.0,980.0,328.0,213.0,0.0,145.0,472.0,1813.0,138.0,78.0,328.0
43.6,211.0,107.0,127.0,402.0,0.0,0.0,808.0,1043.0,64.0,0.0,118.0,149.0,2960.0,192.0,176.0,1043.0
43.7,205.0,45.0,40.0,308.0,0.0,0.0,260.0,1200.0,7.0,0.0,151.0,17.0,2584.0,100.0,443.0,1200.0
43.8,226.0,108.0,17.0,338.0,0.0,0.0,68.0,499.0,0.0,0.0,192.0,0.0,2496.0,41.0,606.0,499.0
43.9,252.0,225.0,53.0,357.0,0.0,0.0,37.0,91.0,0.0,0.0,410.0,0.0,1749.0,56.0,327.0,91.0
44.0,237.0,186.0,95.0,153.0,0.0,0.0,59.0,40.0,0.0,0.0,484.0,1.0,506.0,46.0,136.0,40.0
44.1,157.0,65.0,78.0,24.0,0.0,0.0,254.0,81.0,1.0,0.0,214.0,16.0,103.0,13.0,282.0,81.0
44.2,76.0,74.0,88.0,1.0,12.0,0.0,481.0,274.0,25.0,2.0,34.0,120.0,89.0,1.0,376.0,274.0
44.3,83.0,210.0,199.0,0.0,104.0,0.0,347.0,434.0,157.0,29.0,2.0,324.0,121.0,0.0,185.0,434.0
44.4,141.0,261.0,210.0,0.0,325.0,0.0,188.0,255.0,359.0,143.0,0.0,312.0,360.0,7.0,39.0,255.0
44.5,126.0,166.0,81.0,0.0,365.0,0.0,228.0,79.0,293.0,248.0,0.0,108.0,644.0,92.0,49.0,79.0
44.6,73.0,83.0,26.0,0.0,146.0,0.0,164.0,113.0,85.0,154.0,0.0,13.0,649.0,430.0,165.0,113.0
44.7,26.0,90.0,89.0,0.0,21.0,0.0,47.0,163.0,9.0,36.0,0.0,0.0,601.0,729.0,209.0,163.0
44.8,5.0,130.0,180.0,0.0,1.0,0.0,30.0,91.0,0.0,31.0,1.0,0.0,336.0,446.0,95.0,91.0
44.9,27.0,97.0,131.0,0.0,0.0,0.0,73.0,43.0,0.0,181.0,6.0,0.0,74.0,98.0,18.0,43.0
45.0,168.0,35.0,34.0,0.0,0.0,0.0,75.0,73.0,1.0,445.0,22.0,0.0,11.0,16.0,30.0,73.0
45.1,419.0,14.0,4.0,0.0,0.0,0.0,29.0,72.0,19.0,427.0,28.0,0.0,81.0,70.0,101.0,72.0
45.2,487.0,13.0,2.0,0.0,0.0,0.0,20.0,41.0,116.0,158.0,13.0,0.0,431.0,217.0,158.0,41.0
45.3,383.0,7.0,1.0,0.0,0.0,0.0,91.0,94.0,255.0,22.0,2.0,6.0,873.0,243.0,327.0,94.0
45.4,288.0,7.0,0.0,0.0,0.0,0.0,210.0,184.0,200.0,1.0,6.0,58.0,781.0,106.0,855.0,184.0
45.5,172.0,21.0,0.0,0.0,0.0,0.0,209.0,180.0,56.0,0.0,94.0,193.0,729.0,38.0,1008.0,180.0
45.6,184.0,29.0,0.0,105.0,6.0,0.0,122.0,205.0,6.0,0.0,539.0,228.0,866.0,26.0,530.0,205.0
45.7,495.0,17.0,5.0,832.0,74.0,0.0,62.0,199.0,4.0,0.0,1103.0,96.0,503.0,21.0,191.0,199.0
45.8,714.0,58.0,84.0,2347.0,303.0,0.0,19.0,96.0,47.0,0.0,803.0,17.0,314.0,22.0,160.0,96.0
45.9,628.0,388.0,475.0,2360.0,442.0,0.0,3.0,36.0,186.0,0.0,211.0,34.0,666.0,22.0,359.0,36.0
46.0,569.0,1054.0,1038.0,939.0,229.0,0.0,0.0,12.0,260.0,0.0,55.0,149.0,979.0,62.0,600.0,12.0
46.1,583.0,1372.0,1415.0,848.0,42.0,0.0,4.0,2.0,129.0,0.0,171.0,235.0,1215.0,128.0,579.0,2.0
46.2,569.0,1086.0,2261.0,1996.0,3.0,0.0,15.0,5.0,23.0,0.0,295.0,131.0,1162.0,101.0,291.0,5.0
46.3,319.0,818.0,2368.0,1909.0,0.0,0.0,27.0,26.0,1.0,0.0,181.0,26.0,1168.0,28.0,118.0,26.0
46.4,213.0,1503.0,1215.0,649.0,0.0,0.0,38.0,58.0,0.0,2.0,39.0,2.0,2045.0,3.0,127.0,58.0
46.5,372.0,1992.0,752.0,78.0,0.0,0.0,45.0,87.0,0.0,4.0,3.0,0.0,1914.0,0.0,268.0,87.0
46.6,336.0,1825.0,1891.0,0.0,0.0,0.0,24.0,81.0,21.0,3.0,0.0,0.0,661.0,0.0,337.0,81.0
46.7,242.0,2149.0,3347.0,0.0,0.0,0.0,5.0,34.0,267.0,1.0,0.0,0.0,82.0,0.0,161.0,34.0
46.8,551.0,1728.0,2816.0,0.0,0.0,0.0,2.0,9.0,1192.0,0.0,1.0,10.0,6.0,9.0,33.0,9.0
46.9,873.0,1299.0,1503.0,0.0,0.0,0.0,8.0,6.0,1885.0,0.0,10.0,156.0,45.0,93.0,36.0,6.0
47.0,800.0,1926.0,960.0,0.0,6.0,0.0,15.0,6.0,1064.0,3.0,38.0,886.0,169.0,327.0,90.0,6.0
47.1,483.0,1724.0,821.0,0.0,64.0,0.0,11.0,4.0,247.0,60.0,65.0,1785.0,309.0,408.0,117.0,4.0
47.2,176.0,778.0,708.0,0.0,242.0,0.0,3.0,2.0,74.0,472.0,133.0,1277.0,607.0,180.0,88.0,2.0
47.3,212.0,230.0,283.0,0.0,322.0,0.0,6.0,0.0,33.0,1558.0,310.0,347.0,933.0,31.0,103.0,0.0
47.4,466.0,153.0,46.0,0.0,152.0,23.0,16.0,1.0,7.0,2191.0,305.0,102.0,583.0,6.0,178.0,1.0
47.5,394.0,291.0,17.0,0.0,25.0,210.0,22.0,5.0,0.0,1258.0,107.0,77.0,133.0,3.0,172.0,5.0
47.6,119.0,239.0,27.0,0.0,1.0,671.0,23.0,13.0,0.0,278.0,13.0,29.0,36.0,4.0,108.0,13.0
47.7,17.0,81.0,27.0,35.0,0.0,760.0,24.0,17.0,0.0,22.0,0.0,4.0,171.0,49.0,40.0,17.0
47.8,14.0,39.0,19.0,311.0,0.0,304.0,23.0,11.0,0.0,0.0,0.0,0.0,410.0,250.0,6.0,11.0
47.9,80.0,48.0,15.0,978.0,0.0,43.0,31.0,4.0,0.0,0.0,0.0,0.0,348.0,462.0,2.0,4.0
48.0,340.0,56.0,8.0,1087.0,0.0,2.0,33.0,11.0,0.0,0.0,0.0,0.0,104.0,367.0,25.0,11.0
48.1,662.0,66.0,4.0,427.0,0.0,0.0,33.0,48.0,0.0,0.0,0.0,0.0,11.0,234.0,105.0,48.0
48.2,711.0,139.0,22.0,112.0,0.0,0.0,37.0,82.0,0.0,0.0,0.0,0.0,0.0,135.0,162.0,82.0
48.3,591.0,190.0,111.0,510.0,3.0,0.0,22.0,66.0,0.0,0.0,0.0,0.0,0.0,36.0,116.0,66.0
48.4,387.0,127.0,287.0,1727.0,53.0,0.0,8.0,40.0,0.0,3.0,2.0,0.0,21.0,3.0,77.0,40.0
48.5,470.0,67.0,289.0,2119.0,377.0,0.0,9.0,23.0,0.0,41.0,33.0,0.0,207.0,11.0,41.0,23.0
48.6,934.0,55.0,105.0,1193.0,938.0,0.0,21.0,14.0,0.0,208.0,193.0,0.0,764.0,93.0,15.0,14.0
48.7,944.0,51.0,15.0,797.0,824.0,0.0,20.0,38.0,0.0,369.0,397.0,0.0,1152.0,285.0,26.0,38.0
48.8,538.0,59.0,19.0,495.0,255.0,0.0,12.0,72.0,0.0,231.0,288.0,0.0,788.0,351.0,63.0,72.0
48.9,386.0,170.0,130.0,126.0,28.0,0.0,63.0,53.0,0.0,51.0,73.0,0.0,251.0,243.0,73.0,53.0
49.0,353.0,409.0,392.0,11.0,0.0,0.0,276.0,64.0,0.0,4.0,7.0,0.0,35.0,161.0,37.0,64.0
49.1,221.0,620.0,606.0,0.0,0.0,0.0,452.0,265.0,0.0,0.0,0.0,0.0,22.0,123.0,67.0,265.0
49.2,65.0,539.0,707.0,0.0,0.0,0.0,277.0,517.0,2.0,0.0,2.0,0.0,107.0,138.0,267.0,517.0
49.3,7.0,293.0,824.0,0.0,0.0,0.0,71.0,471.0,18.0,0.0,17.0,0.0,203.0,89.0,414.0,471.0
49.4,4.0,265.0,776.0,0.0,0.0,0.0,20.0,241.0,72.0,0.0,60.0,7.0,135.0,22.0,233.0,241.0
49.5,28.0,536.0,373.0,0.0,0.0,0.0,84.0,77.0,100.0,0.0,75.0,43.0,35.0,2.0,61.0,77.0
49.6,70.0,732.0,76.0,0.0,0.0,0.0,404.0,130.0,49.0,0.0,33.0,92.0,42.0,1.0,39.0,130.0
